track_name,artist_name,album_name,release_date,duration,song_popularity,album_img,track_uri,artist_uri,album_uri
Chivalry Is Dead,Trevor Wesley,Chivalry Is Dead,2016-11-04,208161,56,https://i.scdn.co/image/ab67616d0000b2737c84560416a5b29696023b26,spotify:track:4BYO8KU39k40yaRAwDgyUs,spotify:artist:5N9mXRQoidjsUWjowibwqw,spotify:album:2E5ilvJ3i9CU9DYNvmk8ZA
What Do You Mean?,Justin Bieber,Purpose (Deluxe),2015-11-13,205680,78,https://i.scdn.co/image/ab67616d0000b273f46b9d202509a8f7384b90de,spotify:track:4B0JvthVoAAuygILe3n4Bs,spotify:artist:1uNFoZAHBGtllmzznpCI3s,spotify:album:6Fr2rQkZ383FcMqFyT7yPr
The Walk,Mayer Hawthorne,How Do You Do,2011-01-01,218413,57,https://i.scdn.co/image/ab67616d0000b273a5a44d0626b652ed95c9e204,spotify:track:7tBZa65xUKMMan9tIMPqbi,spotify:artist:4d53BMrRlQkrQMz5d59f2O,spotify:album:2AsTehQMH82xr6phI9c42V
Why iii Love The Moon.,Phony Ppl,Yesterday's Tomorrow,2015-01-13,331826,62,https://i.scdn.co/image/ab67616d0000b273d9ac65941679b76106866c87,spotify:track:2x5Frs6ts14U4MSLrQQlXg,spotify:artist:0oBsnAC3fzYkTHF3bkfNx6,spotify:album:6IGDCUkBJ3LEUoAcoTD46u
So. Good.,Johnny Stimson,So. Good.,2015-04-13,227069,40,https://i.scdn.co/image/ab67616d0000b27398de77f662a83fd37eed5f90,spotify:track:1GJNXjCzhaqivYTKVvm5lh,spotify:artist:00OF0nwYaoBSO3AnPVq3vE,spotify:album:43zBgYIu8JoTnfwxM3RUYh
Between the Pages,Ryan Egan,Postures,2015-09-25,186639,8,https://i.scdn.co/image/ab67616d0000b273bc653950d58acf1b2014ecce,spotify:track:5mEKV7J3C0PidWNDnTvl1p,spotify:artist:4KZ6DRKvzjGO88WvxP9c5Y,spotify:album:0LeFhIWXP3t4WMBWeB4MwY
Clarity,John Mayer,Heavier Things,2003-09-09,271426,57,https://i.scdn.co/image/ab67616d0000b2731a4c7c7e6eeaee67c9e8ce71,spotify:track:6atVS7UZBxoyJkkteM62u5,spotify:artist:0hEurMDQu99nJRq8pTxO14,spotify:album:6WivmTXugLZLmAWnZhlz7g
Refuse,Kevin Garrett,Refuse,2015-10-23,208280,36,https://i.scdn.co/image/ab67616d0000b273fc58a13f35f50639b23b0f24,spotify:track:7yop4bDCROwfTP6MQkCHU9,spotify:artist:56tbeL5xhBPxby544GuK3E,spotify:album:7bwcChB7ClBlSQ0oA7Qali
Cavalier,James Vincent McMorrow,Post Tropical (Deluxe Edition),2013-01-14,283173,44,https://i.scdn.co/image/ab67616d0000b27394a1f961356f2385ebd9ee36,spotify:track:4Q3m2WAmHWXJYSTvDdifXZ,spotify:artist:7FDlvgcodNfC0IBdWevl4u,spotify:album:7bnHpxtL6hqO9DWPAknJuH
Company,Justin Bieber,Purpose (Deluxe),2015-11-13,208120,70,https://i.scdn.co/image/ab67616d0000b273f46b9d202509a8f7384b90de,spotify:track:61uyGDPJ06MkxJtHgPmuyO,spotify:artist:1uNFoZAHBGtllmzznpCI3s,spotify:album:6Fr2rQkZ383FcMqFyT7yPr
Love Yourself,Justin Bieber,Purpose (Deluxe),2015-11-13,233720,84,https://i.scdn.co/image/ab67616d0000b273f46b9d202509a8f7384b90de,spotify:track:50kpGaPAhYJ3sGmk6vplg0,spotify:artist:1uNFoZAHBGtllmzznpCI3s,spotify:album:6Fr2rQkZ383FcMqFyT7yPr
Wouldn't Change a Thing,Jackson Breit,Shades of Marmalade,2015-11-17,219131,0,https://i.scdn.co/image/ab67616d0000b273067f0610c2874623fd469b3e,spotify:track:2GIboVWLuyIavWP7e7BHuF,spotify:artist:4Y6wyjvVZtxzzXILoDEulZ,spotify:album:4DKqvOa03ZlvN90MchWV26
Passion,William Bolton,Passion,2014-11-24,212608,0,https://i.scdn.co/image/ab67616d0000b273b3a05ea5a421b936aa61fc04,spotify:track:2MD6mVM6glE9fsF7f520Ml,spotify:artist:1NPkkY0RutjrXakIihpIiS,spotify:album:5cHA24ADAlH0irVGTMGLeC
Streetcar,Daniel Caesar,Pilgrim's Paradise,2015-11-12,246972,68,https://i.scdn.co/image/ab67616d0000b273a117ac19ee51aebdf05fe88c,spotify:track:7Cu2COdH93MnuireuKNiS3,spotify:artist:20wkVLutqVOYrc0kxFs7rA,spotify:album:4uP43hIpmEEDuW7aOfiU2C
Weight in Gold,Gallant,Ology,2016-05-04,203813,53,https://i.scdn.co/image/ab67616d0000b2730927d398418d8dae1443e34e,spotify:track:1gXBi2I04CLJkTQnhNfEJT,spotify:artist:7wFDo161xYdeaiLz3KIHoM,spotify:album:4VZh7EI0gjL2FkLWNBVIWf
Lemonade - Ukulele Version,Jeremy Passion,For More Than a Feeling,2011-12-13,181504,64,https://i.scdn.co/image/ab67616d0000b2738e86235a1c5fe1bf2adcf9ad,spotify:track:5nJzWhlrBfn3cfDLlaAgAO,spotify:artist:5Z8UTQtTYNu5o5FA66LFgv,spotify:album:30kLXHnSOPvv0yxOvBYo3i
Finally,Trevor Wesley,Only Live Once,2011-03-09,223318,22,https://i.scdn.co/image/ab67616d0000b2733e620abd97793387288b67de,spotify:track:0HUQ1MsUIfkECSxMzKSVzb,spotify:artist:5N9mXRQoidjsUWjowibwqw,spotify:album:74bybgrP2lJ7ltGGhWo94x
Underneath (Lucid Dreams),The Daydreamers,With Your Love,2012-06-02,200466,6,https://i.scdn.co/image/ab67616d0000b273227c8508bf748693fdb724d2,spotify:track:40TOS9ygCacseOHxHH8Wle,spotify:artist:532f4yzAl1UQ9ku0phI5UO,spotify:album:08VX80OBnLiq2YhZqIexE2
Another Love - Live from Spotify (SXSW),Tom Odell,Spotify Sessions - Long Way Down,2013-05-20,257266,54,https://i.scdn.co/image/ab67616d0000b2734bc732ca29b7a01108d34d2f,spotify:track:0rhJ30qQSus6Ckn3hKZ6Hr,spotify:artist:2txHhyCwHjUEpJjWrEyqyX,spotify:album:3801iWIKMAQT9FRuEoJCXN
Stuck With Me,Timeflies,Just For Fun,2015-09-18,172146,47,https://i.scdn.co/image/ab67616d0000b2735e36a6b9709e949595b5a612,spotify:track:6Ej6WtjqLbro72mF4Y1Xdb,spotify:artist:6dC0rIJNLSFZwqckLgXJ8p,spotify:album:17QkdaxVp5VTcu2DyABHoi
Coming Home,Leon Bridges,Coming Home,2015-06-15,206386,0,https://i.scdn.co/image/ab67616d0000b27369101a9ff9d0653a753eab10,spotify:track:5EA06TsQmqmQXZiEhr1AaM,spotify:artist:3qnGvpP8Yth1AqSBMqON5x,spotify:album:4svLfrPPk2npPVuI4kXPYg
Rules,Foreign Talks,No Ceilings,2016-04-08,206906,31,https://i.scdn.co/image/ab67616d0000b27388779d2886f8b045bb06889b,spotify:track:3cG7pulBljf1nhLi4vfU0J,spotify:artist:51HbHoxcd4xNgXl0uxWXnj,spotify:album:4VbS6wUqyJ6kYEfD41ichL
Weight in Gold - Brasstracks Remix,Gallant,Weight in Gold (The Remixes),2016-04-29,201019,32,https://i.scdn.co/image/ab67616d0000b27359f1346e76a4511683fe24d6,spotify:track:2yg8X89PkLSgYk8CEqKmxv,spotify:artist:7wFDo161xYdeaiLz3KIHoM,spotify:album:4XuogwKSpM5B6CDp3oLnlj
Say It's Right,Gabriel Royal,Gabriel Royal,2016-06-25,186162,14,https://i.scdn.co/image/ab67616d0000b2731cb9e11bf6a794281eddef03,spotify:track:6FeU3DRZUQWkr3i2n5OMNP,spotify:artist:27BGBjfqb5MFhyMdX26pW6,spotify:album:3qtmRfnU2yfvsRiKwLhqEn
Falling and You Caught Me,Folded Like Fabric,Falling and You Caught Me,2016-03-25,205466,27,https://i.scdn.co/image/ab67616d0000b273c05c9a5501725ee64aad3e8a,spotify:track:3WZISkRbc2ppp69sQch8cq,spotify:artist:2Gt8bzahH9RSMrH6heY2vF,spotify:album:21h2o7XD2TnrwNCtwrn1Uh
Steal Away,Jackson Dyer,Steal Away,2015-08-27,284488,17,https://i.scdn.co/image/ab67616d0000b273193be2ba3ce07d8d467f6c3f,spotify:track:6bjYhVMBrZdF81KLohPPs7,spotify:artist:0RuVY3zkBUYtUtpJSnHs3a,spotify:album:70xmFUsKpCWxnAOaSWxIeE
Fire That Will Never Burn,Jackson Dyer,White Threads,2014-04-13,240000,20,https://i.scdn.co/image/ab67616d0000b2736c03e68a84cc387649f46e2d,spotify:track:5qmcdhOPgO0pB4qkVojQ3Q,spotify:artist:0RuVY3zkBUYtUtpJSnHs3a,spotify:album:3mU8vcfihumscreV4AUioC
Uncle Mike,Jackson Dyer,White Threads,2014-04-13,199238,20,https://i.scdn.co/image/ab67616d0000b2736c03e68a84cc387649f46e2d,spotify:track:0ziIOVc2ApNZqZIw8TE2Xw,spotify:artist:0RuVY3zkBUYtUtpJSnHs3a,spotify:album:3mU8vcfihumscreV4AUioC
The Child and the Sea,Jackson Dyer,The Child and the Sea,2013-03-01,187562,4,https://i.scdn.co/image/ab67616d0000b2735b8239579196934956fe2df6,spotify:track:1NZIeCSfsFC2IETDw772un,spotify:artist:0RuVY3zkBUYtUtpJSnHs3a,spotify:album:4yC57Y3z1nGybpe1JcCGQi
In Pursuit,Jackson Dyer,The Child and the Sea,2013-03-01,216666,4,https://i.scdn.co/image/ab67616d0000b2735b8239579196934956fe2df6,spotify:track:5f1EI26BwwDoyUI3OidriT,spotify:artist:0RuVY3zkBUYtUtpJSnHs3a,spotify:album:4yC57Y3z1nGybpe1JcCGQi
Grand Optimist,City and Colour,Little Hell,2011-06-07,242706,0,https://i.scdn.co/image/60aa2963c3b6126eed11b6c19ac21ccfce71f245,spotify:track:2IJkMZVGqcGLJoOwGWg1Ch,spotify:artist:74gcBzlQza1bSfob90yRhR,spotify:album:4ZVXhtCycjqOy3pufWAATT
Northern Wind,City and Colour,Little Hell,2011-06-07,255000,0,https://i.scdn.co/image/60aa2963c3b6126eed11b6c19ac21ccfce71f245,spotify:track:4RKmDTLaxvJPmzJEXUHVtT,spotify:artist:74gcBzlQza1bSfob90yRhR,spotify:album:4ZVXhtCycjqOy3pufWAATT
Harder Than Stone - Acoustic,City and Colour,The Hurry and the Harm,2013-06-04,227751,30,https://i.scdn.co/image/ab67616d0000b273f39dd6c15cce350e750683ab,spotify:track:2zv5S5atn6YCqvslxC4hFF,spotify:artist:74gcBzlQza1bSfob90yRhR,spotify:album:5T12KzJAfpM72ptbDLCEVz
Runaway,City and Colour,If I Should Go Before You,2015-10-09,254383,37,https://i.scdn.co/image/ab67616d0000b27314eb4060cdeb5ae97e425efb,spotify:track:1guvKCS0df0eeq3pOsSXXG,spotify:artist:74gcBzlQza1bSfob90yRhR,spotify:album:33HoOi4X8Q6QZNZVOuvPud
Take Care,City and Colour,The Hurry and the Harm,2013-06-04,218448,28,https://i.scdn.co/image/ab67616d0000b273f84a365ee539c351fa84b38b,spotify:track:3Kmr75LEdTzcgPP5m5p6Gz,spotify:artist:74gcBzlQza1bSfob90yRhR,spotify:album:0feiohUf5xxR2hvJ6jTy0U
Northern Blues,City and Colour,If I Should Go Before You,2015-10-09,290053,37,https://i.scdn.co/image/ab67616d0000b27314eb4060cdeb5ae97e425efb,spotify:track:25bgfznyfaODJ2gsLIRgLm,spotify:artist:74gcBzlQza1bSfob90yRhR,spotify:album:33HoOi4X8Q6QZNZVOuvPud
Mizzy C,City and Colour,If I Should Go Before You,2015-10-09,239484,37,https://i.scdn.co/image/ab67616d0000b27314eb4060cdeb5ae97e425efb,spotify:track:2euuFBAtTY1uiPiS3hUDXH,spotify:artist:74gcBzlQza1bSfob90yRhR,spotify:album:33HoOi4X8Q6QZNZVOuvPud
Can't Let Go - Ben Esser Remix,Noah Slee,Can't Let Go,2015-05-29,179200,0,https://i.scdn.co/image/ab67616d0000b273e8ce277f0437555a02b67193,spotify:track:5nsvZAVSdB3oeNU9M1DskO,spotify:artist:2inX1svE5swPuIBIJdrFyo,spotify:album:5b4l8FmWAOOVhU67CwXMD1
Come to L.A.,Pretty Sister,Come to L.A.,2016-03-18,225747,34,https://i.scdn.co/image/ab67616d0000b273be9b8da44e2ae6d16252af55,spotify:track:6WF2RtSFkk32uPBiDrEPBU,spotify:artist:4bvWFV51SAEocM22uiDOza,spotify:album:3WdvwhGoylxKNYoJdZSASp
Talking to Myself,Gallant,Ology,2016-05-04,237560,39,https://i.scdn.co/image/ab67616d0000b2730927d398418d8dae1443e34e,spotify:track:5ivOiIOSkypt3P1jqjlmcf,spotify:artist:7wFDo161xYdeaiLz3KIHoM,spotify:album:4VZh7EI0gjL2FkLWNBVIWf
Cocoa Butter Kisses,The Stairwells,For Your Health,2016-10-14,144000,43,https://i.scdn.co/image/ab67616d0000b2731dcbc0ed6f10d60e7bad8a70,spotify:track:25cHYBpc9fJNJq14IfoavR,spotify:artist:6mrxbyEEsUxIQxwNEEem0B,spotify:album:34u7lAZkH4llXUgaqjNFz2
It Will Rain,Bruno Mars,The Twilight Saga: Breaking Dawn - Part 1 (Original Motion Picture Soundtrack),2011-11-04,257720,70,https://i.scdn.co/image/ab67616d0000b273f01ba25235fb24f73605b9dd,spotify:track:0RUGuh2uSNFJpGMSsD1F5C,spotify:artist:0du5cEVh5yTK9QJze8zA0C,spotify:album:1iGIqDBXm5HpTqHCvdc4QP
6 8,Gabriel Garzón-Montano,Bishouné: Alma Del Huila (Deluxe),2014-11-14,298780,0,https://i.scdn.co/image/ab67616d0000b2734d63fdd13a1737051bf10c52,spotify:track:5J409CCD03eO7CQ050fiGx,spotify:artist:1R4GxRuSVTPSb6oy56SPST,spotify:album:0Hh1SKJZum1bstHufoLYZG
Old School Turntables,Matt DiMona,Old School Turntables,2017-09-13,264786,42,https://i.scdn.co/image/ab67616d0000b273fe4ab0f84ca541e7a871066b,spotify:track:3ijo1UGnywzuH1YIqnSdo3,spotify:artist:1PMiXPKjsgXEDDcfIRNVaq,spotify:album:7uXcOSQ34XCO5dRumSnjSB
DGAF,Noah Slee,Otherland,2017-08-25,196640,47,https://i.scdn.co/image/ab67616d0000b2730b46386f18a323a3231a51d9,spotify:track:7iiCkRk5dmaITzTqskI0om,spotify:artist:2inX1svE5swPuIBIJdrFyo,spotify:album:4g8Ei5v5PAT0t0xEoy5qkV
Cold War,Cautious Clay,Cold War,2017-09-22,203317,0,https://i.scdn.co/image/ab67616d0000b27360aa528bec41f7b6a75ea6d9,spotify:track:021txSheRym293iUdf6vPZ,spotify:artist:6iWuBN32BqCJAeXW6o3nil,spotify:album:4BM6xgbIU1wQH6ZegGfZQc
New Light,John Mayer,New Light,2018-05-10,216014,5,https://i.scdn.co/image/ab67616d0000b27321f02a52720857a42bba5417,spotify:track:3bH4HzoZZFq8UpZmI2AMgV,spotify:artist:0hEurMDQu99nJRq8pTxO14,spotify:album:5fEgDYFPUcvQy21TYoLEZ0
Inside Friend (feat. John Mayer),Leon Bridges,Inside Friend (feat. John Mayer),2020-04-10,175432,58,https://i.scdn.co/image/ab67616d0000b273dc4f9aa0582a986dd0a211ee,spotify:track:4ehkZtzPTbjsRULRfQSWYu,spotify:artist:3qnGvpP8Yth1AqSBMqON5x,spotify:album:2zYmSJZxBTCvDYBAEcixyV
Beyond,Leon Bridges,Good Thing,2018-05-04,240600,73,https://i.scdn.co/image/ab67616d0000b273a47ee7a49c53ccdcb38dc874,spotify:track:1Omt5bfz1tZUCqd26HxbS0,spotify:artist:3qnGvpP8Yth1AqSBMqON5x,spotify:album:7J9fifadXb0PPSBWXctbi8
Dancing With A Stranger (with Normani),Sam Smith,Love Goes,2020-10-30,171029,72,https://i.scdn.co/image/ab67616d0000b2730d1f3930676c34a23dbf5c46,spotify:track:3xgT3xIlFGqZjYW9QlhJWp,spotify:artist:2wY79sveU1sp5g7SokKOiI,spotify:album:5XCBX16KNYsAe7V5hQV9mC
Talk,Khalid,Talk,2019-02-07,197487,70,https://i.scdn.co/image/ab67616d0000b2730eb47b2eec859a783ceb72c8,spotify:track:0rTV5WefWd1J3OwIheTzxM,spotify:artist:6LuN9FCkKOj5PcnpouEgny,spotify:album:58kvvQvx6OtLqEDhqYSzyM
Janet,Berhana,Berhana,2016-07-21,204000,54,https://i.scdn.co/image/ab67616d0000b27369df217578b894639504e7a0,spotify:track:3ml3WB66sqG4kXoPBX2POA,spotify:artist:0WjtdWS6su0f3jrW9aqEHl,spotify:album:5Tl4ncCoenypfpqZqRbtp3
SUPERPOSITION,Daniel Caesar,CASE STUDY 01,2019-06-28,263794,60,https://i.scdn.co/image/ab67616d0000b2737607aa9ae7904e1b12907c93,spotify:track:45PxuJqJBnPXZKLxoo9Apj,spotify:artist:20wkVLutqVOYrc0kxFs7rA,spotify:album:4mvxoogQn8p84Wz17zTHnJ
Fly Down,Stephen,Fly Down,2015-10-05,197045,29,https://i.scdn.co/image/ab67616d0000b273aac5957193b37bdf03d1a1db,spotify:track:18IEKx5i6mgxVh2pp3hFpW,spotify:artist:64N1HzkQEXvjlJBQinWeu2,spotify:album:4jDlUY5Uu0YdYD3CypVeUF
My Only Swerving,El Ten Eleven,El Ten Eleven,2005-09-20,314586,50,https://i.scdn.co/image/ab67616d0000b273ffb0be505d99b703ab6189af,spotify:track:4q26ViixkilRLjl1MdLABS,spotify:artist:0d1j4VJ7gzAJaDslzmjTF0,spotify:album:6bv070I2PgzwGLgYGBxaJW
Vibe,MELVV,Vibe,2015-11-23,144000,46,https://i.scdn.co/image/ab67616d0000b273f436e9d688980e5b16b79012,spotify:track:3cbgUz3NTglWlY0tuzQiQO,spotify:artist:7cae9Fkz2R1NDHWtdnaE8d,spotify:album:5w0BNHjrQ9ObkkQUVWzFdn
Getting to Know You,Spazzkid,Desire,2013-04-23,300922,30,https://i.scdn.co/image/ab67616d0000b27378c2fcdaa1e8d56c6d2a3b2e,spotify:track:2X25bfPMbhj26S3ooVtq8q,spotify:artist:1qmmiqE1glIyPbXg5sZ92f,spotify:album:5ugH6WM5yd7Dvpaf6NKy1l
Sweet n Sour,Waterbed,Sweet n Sour,2014-11-18,144257,29,https://i.scdn.co/image/ab67616d0000b273a1a9e6981b479fe0f0d77ae7,spotify:track:21C5OBkZs7G9T8lXkFg5vY,spotify:artist:41yTdTDoHOK9dG7iupSZx4,spotify:album:3wZlPFwF8B7DRwJGaNEf0t
Bipolarity,Vitalism,Causa,2015-06-23,302673,38,https://i.scdn.co/image/ab67616d0000b273a67eb1ee9be7db9ab852e225,spotify:track:2Fnl5TWYqdmSwTHvrB7voW,spotify:artist:7aBLyeKiEpyPfFpkfoLVRZ,spotify:album:0igZfXDTXbiGovhw9w4mxU
Iced Tea,crwn,Iced Tea,2015-10-07,196000,0,https://i.scdn.co/image/ab67616d0000b273bc95af41d2464c9b61f4471b,spotify:track:6W2s85j5CrnZAbwAcZKWwh,spotify:artist:6Z7JSzWmroQi34J1yz833c,spotify:album:5J99zwsPw1Pc1iXzDDxk8A
Dusk to Dawn,Emancipator,Dusk to Dawn,2013-01-29,325744,43,https://i.scdn.co/image/ab67616d0000b273683812adb2b4eb20fb688c9d,spotify:track:6WuZeRJ8RWPdNgtqLNqn4F,spotify:artist:6HCnsY0Rxi3cg53xreoAIm,spotify:album:5UBtUeQ9d4Vgf5qCZVw5fm
oasis,slenderbodies,sotto voce,2016-06-12,269077,34,https://i.scdn.co/image/ab67616d0000b273468b7751aa2ba5f2999aa70b,spotify:track:0SrQzyLe4iUl8HF92C0k99,spotify:artist:3S4d3YRNGg2OhnNm3QvfhA,spotify:album:4HC2G7sSf1JG3puEMHvQBb
Little Do They Know,Pool Cosby,Little Do They Know,2016-07-26,159500,15,https://i.scdn.co/image/ab67616d0000b2738b60aa0b108b241d05efad5f,spotify:track:6tT73tfKKp0mDosr0fajBV,spotify:artist:7zrfybpJUeRLpyPY9DoDt7,spotify:album:35epyFxcgNowcutgbvhihu
Game over!,Harris Cole,Game over!,2016-08-02,206811,0,https://i.scdn.co/image/ab67616d0000b2733e41290695910fe0093fa716,spotify:track:1LnvvETuCo3vqt1xC9j7J4,spotify:artist:6DnF6PBcTSsEZuEjXpK0gX,spotify:album:5rGW41R5p83qj3cv1Akz47
Hurry!,Birocratic,Beets 3,2015-05-04,180627,0,https://i.scdn.co/image/ab67616d0000b2737cf5d74155bd9f93020ba6b0,spotify:track:2g6dlfTM8chnPZbz4BnsCR,spotify:artist:60b7IDlGflg5lgyfEGf9yB,spotify:album:70Oj5jTeIAh6j8bzfCQOJd
I'm Sorry (feat. Shiloh),Swell,Theres Still Us - EP,2016-01-20,157333,0,https://i.scdn.co/image/ab67616d0000b27312ebe4d18e28e359b1fb051c,spotify:track:0oX75M5oIgft6yF9F8ror7,spotify:artist:78xSB1R1x8T6o0QuRaodez,spotify:album:4tP7Xq9jw5IoNpAaj5AmUm
Photosynthesis,Saba,Bucket List Project,2016-10-27,201732,67,https://i.scdn.co/image/ab67616d0000b273eec9bfc96c9e0495b35e2257,spotify:track:3DlgDXIYtnWtJKiB8bZQMv,spotify:artist:7Hjbimq43OgxaBRpFXic4x,spotify:album:10UscF31tC7Sz8S2a1mGbM
oasis,slenderbodies,sotto voce,2016-06-12,269077,0,https://i.scdn.co/image/ab67616d0000b2732b6926fbfe8d083783c95fe6,spotify:track:1Iu9b5QRqEY7iWuceFdHV8,spotify:artist:3S4d3YRNGg2OhnNm3QvfhA,spotify:album:17AFdln3ula4YoXNo0xltj
Evolve,Moods,A Beautiful Mind - EP,2016-06-17,212365,0,https://i.scdn.co/image/ab67616d0000b273204a731d45c603fe83dc79b6,spotify:track:0rHseyIpayhqptmjnXhNG2,spotify:artist:14uVJsPC4DByeuD0cq36ez,spotify:album:6sPMFMZdKjABJRArkOUMjR
Sunday Vibes,Masego,The Pink Polo EP,2016-04-05,226168,56,https://i.scdn.co/image/ab67616d0000b273590aab661dbd0f2df2707188,spotify:track:3l75jB2gKi4VpgklWIbTOz,spotify:artist:3ycxRkcZ67ALN3GQJ57Vig,spotify:album:3efpx8tZjv4jOqmQPH6Myn
anemone,slenderbodies,fabulist,2017-04-12,228061,60,https://i.scdn.co/image/ab67616d0000b27350fd96bb9e4c5a3fdd4496bc,spotify:track:1MD2yGSeBRALkMui1fZ05P,spotify:artist:3S4d3YRNGg2OhnNm3QvfhA,spotify:album:1vaFEGAj0JSQSM2SlK0B3X
homestead,slenderbodies,sotto voce,2016-06-12,327714,33,https://i.scdn.co/image/ab67616d0000b273468b7751aa2ba5f2999aa70b,spotify:track:0ei1p9fo1iwtmAGh11BYI3,spotify:artist:3S4d3YRNGg2OhnNm3QvfhA,spotify:album:4HC2G7sSf1JG3puEMHvQBb
Hiccup,Verzache,Hiccup,2017-01-02,240000,52,https://i.scdn.co/image/ab67616d0000b2734e261ae88d484e4e857ea15f,spotify:track:0u256fkohocCZSCJ8J79TX,spotify:artist:59KX7XUUgAOOo5IyDjca0T,spotify:album:4Q7snrOkt8Czp4Fo3yDiGr
Pretty Thoughts - FKJ Remix,Alina Baraz,Urban Flora (Remixes),2015-09-04,276436,27,https://i.scdn.co/image/ab67616d0000b273f22b74b25d79b7b99fb845b8,spotify:track:3WrIsXM196pQz95nZyxSDD,spotify:artist:6hfwwpXqZPRC9CsKI7qtv1,spotify:album:6wrRDsZBnjuOjxEGg4oOGn
Hold Me Down,Mansionair,Pick Me Up,2015-10-02,358793,48,https://i.scdn.co/image/ab67616d0000b273491caa879262d11097668bbc,spotify:track:7kEZaTydeHAviNWKy85Utp,spotify:artist:4qOzMSukiZoiSjPQw8Zs7s,spotify:album:4uk1wTpwrwxktjq5OoZ2ck
gray,slenderbodies,sotto voce,2016-06-12,183157,51,https://i.scdn.co/image/ab67616d0000b273468b7751aa2ba5f2999aa70b,spotify:track:6k8Z9CtoRLk9mXarke5LHQ,spotify:artist:3S4d3YRNGg2OhnNm3QvfhA,spotify:album:4HC2G7sSf1JG3puEMHvQBb
sublime,slenderbodies,sotto voce,2016-06-12,221372,41,https://i.scdn.co/image/ab67616d0000b273468b7751aa2ba5f2999aa70b,spotify:track:59XAeiydEhfKapGu79U2lX,spotify:artist:3S4d3YRNGg2OhnNm3QvfhA,spotify:album:4HC2G7sSf1JG3puEMHvQBb
Bubble Tea,dark cat,Bubble Tea,2016-10-18,243375,56,https://i.scdn.co/image/ab67616d0000b273a8f730230340d31d1276cb23,spotify:track:4YMvlMYV3hD8emKCprfb4N,spotify:artist:0CW3aaY5gtWFStE6Vj6ZHI,spotify:album:4eG4nUx7xChZ6ushsNcd6J
Btstu,Dot,About Us EP,2015-02-26,205333,29,https://i.scdn.co/image/ab67616d0000b2734974bb34c372aa05a99cbb8d,spotify:track:49Gb56pcwiyxlp7QXQP6ij,spotify:artist:1A18QbMmejwewRn5hfEFMT,spotify:album:2mF2TsfkuRa4zBwvAbNNq6
In Quiet Rooms,Ollie MN,OMN,2015-09-19,306000,41,https://i.scdn.co/image/ab67616d0000b273d4dd66aeca46f0b57e1de487,spotify:track:1IXiBroTLzGMKvd2OTR0GG,spotify:artist:5sH4dr4r46Vm0Qu84PAYvk,spotify:album:5KwT0kEWKYQFMI2Aa44VNT
Oedo Controller,Yunomi,Oedo Controller,2017-02-09,256695,36,https://i.scdn.co/image/ab67616d0000b27396186e3885054360c978a1a5,spotify:track:7sNoYrWSysPqaTT5LCMEmn,spotify:artist:2j00CVYTPx6q9ANbmB2keb,spotify:album:3MsW53syVowgCaOrlfto9c
XO Tour Llif3,Brasstracks,XO Tour Llif3,2017-07-10,210595,40,https://i.scdn.co/image/ab67616d0000b273cc4cac9c80f720eb566f006d,spotify:track:1AY001zik4a6IFFE4ZrV9K,spotify:artist:5sKvgmG84C0bIMWeS2SRPr,spotify:album:3hlGRTIgscKpujd6FUmvKa
Beneath the Lights,Cool Company,Summer Daze EP,2015-09-10,152500,0,https://i.scdn.co/image/ab67616d0000b273826c8f22ad561356afd3f839,spotify:track:0y81q0eFDanY2CYFfZwKSM,spotify:artist:6lOCVUQbb9wzuZQbZQV9zn,spotify:album:53dHQnaScoWkAXk5TyRCYt
Naïve Unprepared Child,Zach Farache,Fatigue,2016-07-29,141176,0,https://i.scdn.co/image/ab67616d0000b27317ca31d88be48e2683d14e45,spotify:track:5Mwktvz6rYFnS7wSaC38dE,spotify:artist:3zXefhSXvdPat7oeahOXJI,spotify:album:3ecRdDscGaPIeYhj3l3IDV
Sleepyface,Birocratic,Beets 4,2017-03-20,195226,0,https://i.scdn.co/image/ab67616d0000b273545d31315e43448c66108f46,spotify:track:0J1vHScmNyuns9tMlcYvRy,spotify:artist:60b7IDlGflg5lgyfEGf9yB,spotify:album:0BYFg5LjHvQZomF666Kaa2
A Letter,Blu & Exile,Give Me My Flowers While I Can Still Smell Them,2012-09-04,95972,34,https://i.scdn.co/image/ab67616d0000b273ff640681b3fd499df61d7273,spotify:track:3b0tvkTkszyK6JrJj9HuwF,spotify:artist:567CChDKZrtF4rnk2r5JeP,spotify:album:1EXBIXnbaOZx2ydlsGj3K8
Young,Vallis Alps,Vallis Alps,2015-01-06,324122,55,https://i.scdn.co/image/ab67616d0000b273f5d57bf13a78d02ade7647f8,spotify:track:3u4rIcRR7gSoJdkJIx9zpu,spotify:artist:7qhWa7UI1QNZNDnzYwAYZm,spotify:album:0s2fghAEEk3Uzz1IbGMDlq
Lost,Toonorth,Lost,2018-04-08,121338,35,https://i.scdn.co/image/ab67616d0000b273d93a57178e789cd7d9528842,spotify:track:0oJVnIvEJSpBTSaCXky2mF,spotify:artist:5cnRXRa8otbppSiXvfdmo3,spotify:album:2Oy2ShGxoBPFrXONXOREPm
